ÁREA,EQUIPAMENTO,SISTEMA,SEÇÃO,DATA INSPEÇÃO,ESPESSURA MÍNIMA,CRITICIDADE DO DANO,DANO NA CORREIA,OBSERVAÇÕES
EMBARQUE,CN-325K-01,INTERMEDIÁRIO,1,2023-07-01 00:00:00,5,---,SEM DANO,REALIZADO A MEDIÇÃO CONFORME O DESCRITO NO PRO
EMBARQUE,CN-325K-01,LANÇA,1,2023-07-01 00:00:00,4,---,SEM DANO,REALIZADO A EMDIÇÃO CONFORME O DECRITO NO PRO
EMBARQUE,TR-325K-07,TRANSPORTADOR,1,2023-07-01 00:00:00,9,---,SEM DANO,REALIZADO MEDIÇÕES CONFORME O DESCRITO NO PRO
EMBARQUE,TR-325K-07,TRANSPORTADOR,2,2023-07-01 00:00:00,10,---,SEM DANO,REALIZADO A MEDIÇÃO CONFORME O DESCRITO NO PRO
DESCARREGAMENTO,TR-313K-04,TRANSPORTADOR,1,2023-06-27 00:00:00,7,P3 - PREVENTIVA ATÉ 60 DIAS,BORDA,TRECHO OM BORDA AVARIADA DE 150 METROS E DUAS TRINCAS CONTROLADAS SEM EVOLUÇÃO.
DESCARREGAMENTO,TR-313K-04,TRANSPORTADOR,2,2023-06-27 00:00:00,10,P2 - OPORTUNIDADE ATÉ 30 DIAS,EMENDA,EMENDA 03 COM TRINCA NO FECHAMENTO SUP. E EMENDA 05 COM BOLHA PELO RETORNO.
DESCARREGAMENTO,EP-313K-04,LANÇA,1,2023-06-26 00:00:00,9,P2 - OPORTUNIDADE ATÉ 30 DIAS,EMENDA,"CORREIA APRESENTA UM REPARO COM FLEXSOL PELO RETORNO, CAUSADO POR DESPRENDIMENTO DE BORRACHA. NO PRIMEIRO PASSE JA APRESENTA-VA ABERTURA DE LONA NO RETORNO."
DESCARREGAMENTO,TR-313K-60,TRANSPORTADOR,1,2023-06-26 00:00:00,6,---,SEM DANO,---
EMBARQUE,CN-326K-03,REDLEY,1,2023-06-21 00:00:00,4,---,SEM DANO,---
PÁTIO,RP-313K-04,LANÇA,1,2023-06-21 00:00:00,15,---,SEM DANO,---
DESCARREGAMENTO,TR-311K-10,TRANSPORTADOR,1,2023-06-21 00:00:00,13,---,SEM DANO,CORREIA NOVA
PÁTIO,TR-313K-80,TRANSPORTADOR,1,2023-06-21 00:00:00,12,---,SEM DANO,---
EMBARQUE,TR-326K-03,TRANSPORTADOR,1,2023-06-21 00:00:00,11,---,SEM DANO,---
EMBARQUE,TR-326K-12,REDLEY,1,2023-06-21 00:00:00,4,---,SEM DANO,---
PÁTIO,ER-313K-01,LANÇA,1,2023-06-20 00:00:00,12,---,BORDA,---
PÁTIO,RP-313K-02,LANÇA,1,2023-06-20 00:00:00,12,---,SEM DANO,CORREIA NOVA
PÁTIO,RP-313K-05,LANÇA,1,2023-06-20 00:00:00,4,P1 - CORRETIVA ATÉ 7 DIAS,EMENDA,DUAS AVARIAS NA BORDA
PÁTIO,RP-313K-06,LANÇA,1,2023-06-20 00:00:00,15,NORMAL,AVARIA,POSSUI MARCAÇÃO SUPERFICIAL NA REGIÃO DA BORDA LD
DESCARREGAMENTO,TR-313K-16,TRANSPORTADOR,1,2023-06-20 00:00:00,5,P3 - PREVENTIVA ATÉ 60 DIAS,EMENDA,"CORREIA COM BOLHA NO FECHAMENTO INFERIOR E PREENCHIMENTO COM RESINA, ESTÁVEL."
DESCARREGAMENTO,TR-313K-17,TRANSPORTADOR,1,2023-06-20 00:00:00,8,P3 - PREVENTIVA ATÉ 60 DIAS,EMENDA,"TRINCA NO FECHAMENTO DA EMENDA PELO RETORNO E PREECHIDA COM RESINA, SITUAÇÃO ESTÁVEL."
DESCARREGAMENTO,TR-313K-56,TRANSPORTADOR,1,2023-06-20 00:00:00,7,---,SEM DANO,SEM OBSERVAÇÕES.
PÁTIO,TR-313K-83,TRANSPORTADOR,1,2023-06-20 00:00:00,6,NORMAL,BORDA,BORDA APRESENTA REPARO COM RESINA (FLEXOL) LD
PÁTIO,TR-313K-93,TRANSPORTADOR,1,2023-06-20 00:00:00,13,---,TRINCA,CORREIA COM UMA TRINCA LONGITUDINAL. HÁ UMA TRINCA NA FOLGA C POR CONTA DA DISTÂNCIA DOS ROLOS DE TRANSIÇÃO.
EMBARQUE,CN-326K-03,LANÇA,1,2023-06-19 00:00:00,8,---,SEM DANO,---
EMBARQUE,TR-315K-40,TRANSPORTADOR,1,2023-06-19 00:00:00,4,---,SEM DANO,---
EMBARQUE,TR-315K-42,REDLEY,1,2023-06-19 00:00:00,5,---,SEM DANO,---
EMBARQUE,TR-326K-02,TRANSPORTADOR,1,2023-06-19 00:00:00,3,P4 - PREVENTIVA ATÉ 90 DIAS,TRINCA,---
EMBARQUE,TR-326K-02,TRANSPORTADOR,2,2023-06-19 00:00:00,4,P4 - PREVENTIVA ATÉ 90 DIAS,TRINCA,---
EMBARQUE,TR-326K-06,TRANSPORTADOR,1,2023-06-19 00:00:00,7,---,SEM DANO,---
EMBARQUE,TR-326K-07,REDLEY,1,2023-06-19 00:00:00,6,---,SEM DANO,---
EMBARQUE,TR-326K-08,REDLEY,1,2023-06-19 00:00:00,2,---,SEM DANO,---
EMBARQUE,TR-326K-11,REDLEY,1,2023-06-19 00:00:00,2,---,SEM DANO,---
EMBARQUE,TR-326K-11,REDLEY,1,2023-06-19 00:00:00,4,---,SEM DANO,---
EMBARQUE,CN-326K-04,LANÇA,1,2023-06-16 00:00:00,9,P5 - PREVENTIVA ATÉ 180 DIAS,EMENDA,---
EMBARQUE,CN-326K-04,REDLEY,1,2023-06-16 00:00:00,3,---,SEM DANO,---
EMBARQUE,TR-325K-09,TRANSPORTADOR,1,2023-06-16 00:00:00,13,---,SEM DANO,---
EMBARQUE,TR-326K-05,TRANSPORTADOR,1,2023-06-16 00:00:00,3,---,SEM DANO,---
DESCARREGAMENTO,EP-313K-03,LANÇA,1,2023-06-14 00:00:00,11,---,SEM DANO,CORREIA EM BOM ESTADO DE OPERAÇÃO!
DESCARREGAMENTO,EP-313K-03,TRAYLLER,1,2023-06-14 00:00:00,16,---,SEM DANO,CORREIA NOVA!
EMBARQUE,TR-326K-10,REDLEY,1,2023-06-13 00:00:00,2,---,SEM DANO,---
EMBARQUE,CN-326K-01,REDLEY,1,2023-06-12 00:00:00,6,---,SEM DANO,---
EMBARQUE,CN-326K-02,REDLEY,1,2023-06-12 00:00:00,3,---,SEM DANO,---
PÁTIO,ER-313K-02,LANÇA,1,2023-06-12 00:00:00,14,P2 - OPORTUNIDADE ATÉ 30 DIAS,AVARIA,AVARIA NA EMENDA NO FECHAMENTO
PÁTIO,ER-313K-02,LANÇA,1,2023-06-12 00:00:00,14,P2 - OPORTUNIDADE ATÉ 30 DIAS,AVARIA,AVARIA NO FECHAMENTO DA EMENDA
PÁTIO,ER-313K-03,TRAYLLER,1,2023-06-12 00:00:00,15,---,SEM DANO,---
EMBARQUE,TR-314K-06,TRANSPORTADOR,1,2023-06-12 00:00:00,1,---,SEM DANO,MEDIÇÃO REALIZADO CONFORME O DESCRITO NO PRO
EMBARQUE,TR-314K-08,TRANSPORTADOR,1,2023-06-12 00:00:00,6,---,SEM DANO,---
PÁTIO,TR-315K-16,TRANSPORTADOR,1,2023-06-12 00:00:00,4,---,SEM DANO,---
EMBARQUE,TR-315K-39,TRANSPORTADOR,1,2023-06-12 00:00:00,8,---,SEM DANO,---
EMBARQUE,TR-315K-41,REDLEY,1,2023-06-12 00:00:00,5,---,SEM DANO,---
EMBARQUE,TR-326K-01,TRANSPORTADOR,1,2023-06-12 00:00:00,6,P5 - PREVENTIVA ATÉ 180 DIAS,BORDA,---
EMBARQUE,TR-326K-01,TRANSPORTADOR,2,2023-06-12 00:00:00,5,P5 - PREVENTIVA ATÉ 180 DIAS,BORDA,---
EMBARQUE,TR-326K-09,REDLEY,1,2023-06-12 00:00:00,2,P5 - PREVENTIVA ATÉ 180 DIAS,AVARIA,CORREIA COM MARCAÇÃO NA REGIÃO DA GUIA
PÁTIO,ER-313K-05,TRAYLLER,1,2023-06-11 00:00:00,14,---,SEM DANO,---
PÁTIO,ER-313K-05,TRAYLLER,1,2023-06-11 00:00:00,14,NORMAL,SEM DANO,---
EMBARQUE,CN-326K-01,LANÇA,1,2023-06-10 00:00:00,12,---,SEM DANO,---
EMBARQUE,CN-326K-02,LANÇA,1,2023-06-10 00:00:00,11,---,SEM DANO,---
EMBARQUE,TR-314K-01,TRANSPORTADOR,1,2023-06-10 00:00:00,8,---,SEM DANO,MEDIDA REALIZADA ATRÁS DA EMENDA.
EMBARQUE,TR-326K-03,TRANSPORTADOR,1,2023-06-10 00:00:00,0,P1 - CORRETIVA ATÉ 7 DIAS,AVARIA,"CORREIA EM PROCESSO DE TROCA, DEVIDO DESGASTE NA COBERTURA SUPERIOR."
EMBARQUE,TR-326K-04,TRANSPORTADOR,1,2023-06-10 00:00:00,0,P3 - PREVENTIVA ATÉ 60 DIAS,AVARIA,CORREIA APRESENTA DESGASTE ACELERADO NA REGIÃO DA GUIA  E PRÓXIMO AO CENTRO.
DESCARREGAMENTO,AL-313K-01,ALIMENTADOR,1,2023-06-09 00:00:00,6,P5 - PREVENTIVA ATÉ 180 DIAS,BORDA,A CORREIA  APRESENTA  AVARIA NAS BORDAS DEVIDO DESALINHAMENTO
EMBARQUE,AL-314K-206,ALIMENTADOR,1,2023-06-09 00:00:00,6,---,SEM DANO,---
EMBARQUE,AL-314K-207,ALIMENTADOR,1,2023-06-09 00:00:00,5,---,SEM DANO,---
EMBARQUE,AL-314K-210,ALIMENTADOR,1,2023-06-09 00:00:00,3,P4 - PREVENTIVA ATÉ 90 DIAS,EMENDA,---
EMBARQUE,AL-314K-211,ALIMENTADOR,1,2023-06-09 00:00:00,3,---,SEM DANO,TR DESATIVADO
DESCARREGAMENTO,EP-313K-06,LANÇA,1,2023-06-09 00:00:00,7,P4 - PREVENTIVA ATÉ 90 DIAS,EMENDA,TRINCA NO FECHAMENTO DA EMENDA PELO RETORNO
DESCARREGAMENTO,TR-311K-14,TRANSPORTADOR,1,2023-06-09 00:00:00,6,P5 - PREVENTIVA ATÉ 180 DIAS,BORDA,CORREIA APRESENTA BORDAS AVARIADAS DEVIDO DESALINHAMENTO
DESCARREGAMENTO,TR-313K-84,TRANSPORTADOR,1,2023-06-09 00:00:00,3,P4 - PREVENTIVA ATÉ 90 DIAS,EMENDA,DANO NA BORDA LADO ESQUERDO DIREITO DEVIDO AO DESALINHAMENTO
EMBARQUE,TR-314K-27,REDLEY,1,2023-06-09 00:00:00,3,---,SEM DANO,---
EMBARQUE,TR-313K-21,TRANSPORTADOR,1,2023-06-08 00:00:00,7,---,SEM DANO,SEM OBSERVAÇÃO.
EMBARQUE,TR-314K-13,TRANSPORTADOR,1,2023-06-08 00:00:00,8,---,SEM DANO,---
EMBARQUE,TR-314K-14,TRANSPORTADOR,1,2023-06-08 00:00:00,11,P5 - PREVENTIVA ATÉ 180 DIAS,TRINCA,EMENDA COM TRINCA PELO RETORNO.
EMBARQUE,TR-314K-15,TRANSPORTADOR,1,2023-06-08 00:00:00,9,P5 - PREVENTIVA ATÉ 180 DIAS,AVARIA,BORDAS COM AVARIAS DEVIDO DESALINHAMENTO ANTIGO
EMBARQUE,TR-315K-09,TRANSPORTADOR,1,2023-06-08 00:00:00,9,---,SEM DANO,---
EMBARQUE,TR-315K-11,TRANSPORTADOR,1,2023-06-08 00:00:00,5,---,SEM DANO,---
EMBARQUE,TR-325K-06,TRANSPORTADOR,1,2023-06-08 00:00:00,12,---,SEM DANO,---
EMBARQUE,TR-325K-09,TRANSPORTADOR,2,2023-06-08 00:00:00,10,---,SEM DANO,---
DESCARREGAMENTO,EP-313K-02,LANÇA,1,2020-08-07 00:00:00,12,P4 - PREVENTIVA ATÉ 90 DIAS,BORDA,CORREIA COM BORDAS AVARIADAS POR CONSEQUÊNCIA DE DESALINHAMENTO
EMBARQUE,TR-325K-17,TRANSPORTADOR,1,2023-06-06 00:00:00,11,---,SEM DANO,---
PÁTIO,TR-313K-38,REDLEY,1,2023-06-05 00:00:00,2,---,SEM DANO,---
PÁTIO,TR-313K-94,REDLEY,1,2023-06-05 00:00:00,4,P4 - PREVENTIVA ATÉ 90 DIAS,BORDA,DESGASTE NA BORDA DEVIDO DESALINHAMENTO
EMBARQUE,AL-314K-02,ALIMENTADOR,1,2023-06-02 00:00:00,3,---,SEM DANO,MEDIÇÃO REALIZADA CONFORME O DESCRITO NO PRO
DESCARREGAMENTO,TR-313K-82,TRANSPORTADOR,1,2023-06-02 00:00:00,6,P5 - PREVENTIVA ATÉ 180 DIAS,EMENDA,EMENDA SEIS COM PEQUENA AVARIA PELO RETORNO FEITO REPARO COM RESINA
EMBARQUE,TR-314K-04,TRANSPORTADOR,1,2023-06-02 00:00:00,3,---,SEM DANO,REALIZADO A MEDIÇÃO CONFORME O DESCRITO NO PRO
EMBARQUE,TR-314K-10,TRANSPORTADOR,1,2023-06-02 00:00:00,3,---,SEM DANO,REALIZADO A MEDIÇÃO CONFORME O DESCRITO NO PRO
EMBARQUE,TR-314K-11,TRANSPORTADOR,1,2023-06-02 00:00:00,5,---,SEM DANO,MEDIÇÃO REALIZADA CONFORME O DESCRITO NO PRO
EMBARQUE,TR-314K-22,TRANSPORTADOR,1,2023-06-02 00:00:00,3,---,SEM DANO,---
EMBARQUE,CN-325K-03,LANÇA,1,2023-06-01 00:00:00,16,---,SEM DANO,REALIZADO A MEDIÇÃO CONFORME O DESCRITO NO PRO
DESCARREGAMENTO,TR-311K-12,TRANSPORTADOR,1,2023-06-01 00:00:00,2,P4 - PREVENTIVA ATÉ 90 DIAS,AVARIA,DESGASTE EXCESSIVO DEVIDO ACUMULO DE MATERIAL NA BANDEJA
EMBARQUE,TR-313K-12,TRANSPORTADOR,1,2023-06-01 00:00:00,7,---,SEM DANO,CORREIA APRESENTA UMA AVASIA NA EMENDA 01
EMBARQUE,TR-313K-12,TRANSPORTADOR,2,2023-06-01 00:00:00,7,P5 - PREVENTIVA ATÉ 180 DIAS,TRINCA,EMENDA COM TRINCA PELO RETORNO SEM EVOLUÇÃO
EMBARQUE,TR-314K-02,TRANSPORTADOR,1,2023-06-01 00:00:00,4,---,SEM DANO,MEDIÇÃO REALIZADA CONFORME O DESCRITO NO PRO
EMBARQUE,TR-314K-03,TRANSPORTADOR,1,2023-06-01 00:00:00,7,---,SEM DANO,MEDIDA REALIZADA ATRÁS DA EMENDA.
EMBARQUE,TR-314K-12,TRANSPORTADOR,1,2023-06-01 00:00:00,9,---,SEM DANO,REALIZADO MEDIÇÃO CONFORME O DESCRITO
EMBARQUE,TR-314K-18,TRANSPORTADOR,1,2023-06-01 00:00:00,12,P2 - OPORTUNIDADE ATÉ 30 DIAS,EMENDA,MEDIDA REALIZADA PELA EQUIPE GPA.
EMBARQUE,TR-314K-19,TRANSPORTADOR,1,2023-06-01 00:00:00,6,---,SEM DANO,MEDIDAS REALIZADA PELA EQUIPE DA GPA VULCANIZAÇÃO.
EMBARQUE,TR-315K-04,TRANSPORTADOR,1,2023-06-01 00:00:00,15,---,SEM DANO,REALIZADO A MEDIÇÃO CONFORME O DESCRITO NO PRO
EMBARQUE,TR-315K-05,TRANSPORTADOR,1,2023-06-01 00:00:00,8,---,SEM DANO,CORREIA APRESENTA RISCO PELA.CARGA DEVIDO ROLO QUEBRADO ONDE CAUSOU RISCO  NA CORREIA PELA CARGA
EMBARQUE,TR-315K-05,TRANSPORTADOR,2,2023-06-01 00:00:00,8,---,SEM DANO,MEDIÇÃO DE ESPESSURA REALIZADO CONFORME O DESCRITO NO PRO
EMBARQUE,TR-315K-07,TRANSPORTADOR,1,2023-06-01 00:00:00,15,---,SEM DANO,MEDIÇÃO REALIZADA CONFORME O DESCRITO NO PRO
EMBARQUE,TR-325K-16,TRANSPORTADOR,1,2023-06-01 00:00:00,11,---,SEM DANO,REALIZADO A MEDIÇÃO CONFORME O DESCRITO NO PRO
EMBARQUE,TR-325K-17,TRANSPORTADOR,1,2023-06-01 00:00:00,11,---,SEM DANO,MEDIÇÃO REALIZADA CONFORME O DESCRITO NO PRO
DESCARREGAMENTO,EP-313K-05,LANÇA,1,2023-05-31 00:00:00,4,---,SEM DANO,---
DESCARREGAMENTO,TR-311K-09,TRANSPORTADOR,1,2023-05-31 00:00:00,8,P5 - PREVENTIVA ATÉ 180 DIAS,BORDA,AVARIA NAS BORDAS NA REGIÃO DA EMENDA DEVIDO DESALINHAMENTO
DESCARREGAMENTO,TR-311K-13,TRANSPORTADOR,1,2023-05-31 00:00:00,8,P5 - PREVENTIVA ATÉ 180 DIAS,EMENDA,EMENDA 3 COM PEQUENO RAPARO
DESCARREGAMENTO,TR-311K-14,TRANSPORTADOR,1,2023-05-31 00:00:00,6,P5 - PREVENTIVA ATÉ 180 DIAS,BORDA,BORDAS AVARIADAS DEVIDO DESALINHAMENTO
PÁTIO,ER-313K-03,LANÇA,1,2023-05-29 00:00:00,13,P4 - PREVENTIVA ATÉ 90 DIAS,BORDA,"CORREIA POSSUI DESGASTE NO RETORNO POR CONTA DE MATERIAL NA VIGA PORTA RODA, E NOS ROLOS DA MESA DE IMPACTO, SEGUNDO O PROCESSO DA MECÂNICA A RAMPA CURVA DESLOCOU, POR ESSE MOTIVO ESTAVA GERANDO MATERIAL NOS ROLOS DA MESA DE IMPACTO DO LADO DA RODA DE CAÇAMBA."
PÁTIO,ER-313K-04,LANÇA,1,2023-05-29 00:00:00,12,P5 - PREVENTIVA ATÉ 180 DIAS,AVARIA,CORREIA POSSUI DESGASTE NO RETORNO POR CAUSA DE MATERIAL ACUMULADO NA MESA DE IMPACTO DA RODA DE CAÇAMBA.
PÁTIO,ER-313K-04,TRAYLLER,1,2023-05-29 00:00:00,9,P5 - PREVENTIVA ATÉ 180 DIAS,EMENDA,EMENDA COM TRINCA NA BORRACHA DO FECHAMENTO PELO RETORNO.
PÁTIO,ER-313K-05,LANÇA,1,2023-05-29 00:00:00,14,---,SEM DANO,---
PÁTIO,RP-313K-03,LANÇA,1,2023-05-29 00:00:00,12,---,SEM DANO,---
PÁTIO,RP-313K-07,LANÇA,1,2023-05-26 00:00:00,16,---,SEM DANO,---
PÁTIO,RP-313K-08,LANÇA,1,2023-05-26 00:00:00,15,---,SEM DANO,---
PÁTIO,TR-313K-65,TRANSPORTADOR,1,2023-05-25 00:00:00,2,P4 - PREVENTIVA ATÉ 90 DIAS,AVARIA,CORREIA POSSUI TRINCAS AO LONGO NA CARGA E NO RETORNO !
PÁTIO,TR-313K-88,TRANSPORTADOR,1,2023-05-24 00:00:00,3,---,SEM DANO,---
PÁTIO,TR-313K-89,TRANSPORTADOR,1,2023-05-24 00:00:00,4,---,SEM DANO,---
PÁTIO,TR-315K-33,TRANSPORTADOR,1,2023-05-24 00:00:00,14,---,SEM DANO,---
PÁTIO,TR-315K-34,TRANSPORTADOR,1,2023-05-24 00:00:00,7,---,SEM DANO,---
PÁTIO,TR-315K-35,TRANSPORTADOR,1,2023-05-24 00:00:00,14,---,SEM DANO,---
PÁTIO,TR-315K-36,TRANSPORTADOR,1,2023-05-24 00:00:00,4,---,SEM DANO,---
PÁTIO,TR-315K-37,TRANSPORTADOR,1,2023-05-24 00:00:00,6,---,SEM DANO,---
PÁTIO,TR-315K-37,TRANSPORTADOR,2,2023-05-24 00:00:00,10,---,SEM DANO,---
PÁTIO,TR-315K-38,TRANSPORTADOR,1,2023-05-24 00:00:00,12,---,SEM DANO,---
PÁTIO,TR-313K-05,TRANSPORTADOR,2,2023-05-23 00:00:00,8,---,SEM DANO,---
PÁTIO,TR-315K-25,TRANSPORTADOR,1,2023-05-23 00:00:00,15,---,SEM DANO,---
DESCARREGAMENTO,TR-311K-04,TRANSPORTADOR,1,2023-05-21 00:00:00,4,---,SEM DANO,---
PÁTIO,RP-313K-04,LANÇA,1,2023-05-20 00:00:00,15,---,SEM DANO,---
DESCARREGAMENTO,TR-313K-01,TRANSPORTADOR,1,2023-05-20 00:00:00,2,---,SEM DANO,---
DESCARREGAMENTO,TR-313K-06,TRANSPORTADOR,1,2023-05-20 00:00:00,8,---,SEM DANO,MEDIÇÃO ENTRE EMENDAS 8A - 8B - 09 (CONTITECH)
DESCARREGAMENTO,TR-313K-06,TRANSPORTADOR,2,2023-05-20 00:00:00,8,P5 - PREVENTIVA ATÉ 180 DIAS,AVARIA,"CORREIA  APRESENTA REPARO COM GRAMPO (6 METROS) DO LADO ESQUERDO SENTIDO FLUXO E REPARO COM FLEXSOL DO LADO ESQUERDO SENTIDO FLUXO, ENTRE ESSE TRECHO QUE FOI RETIRADO MEDIÇÃO DAS EMENDAS 01 - 02 - 03 - 04 - 05 - 06 (MERCURIO)"
DESCARREGAMENTO,TR-313K-06,TRANSPORTADOR,3,2023-05-20 00:00:00,13,---,SEM DANO,MEDIÇÃO REALIZADA ENTRE TRECHO DE EMENDA 07 PARA 8A (250 METROS) FABRICANTE (MERCURIO)
DESCARREGAMENTO,EP-313K-03,LANÇA,1,2023-05-19 00:00:00,12,---,SEM DANO,---
DESCARREGAMENTO,EP-313K-03,TRAYLLER,1,2023-05-19 00:00:00,0,P2 - OPORTUNIDADE ATÉ 30 DIAS,AVARIA,"CORREIA NO CENTRO EM TODA SUA ESTRUTURA PELA CARGA APRESENTA DESGASTE CHEGANDO A TERCEIRA LONA EXPOSTA, JÁ FOI REALIZADO INTERVENÇÃO EM 3 OPORTUNIDADES PARA FAZER REPARO COM FLEXSOL, POREM TA EM UMA CONDIÇÃO QUE SOMENTE A TROCA DA TROCA PRA RESOLVER ESSE PROBLEMA!"
DESCARREGAMENTO,EP-313K-04,LANÇA,1,2023-05-19 00:00:00,13,P5 - PREVENTIVA ATÉ 180 DIAS,AVARIA,"CORREIA  APRESENTA UM REPARO COM FLEXSOL DE 6 METROS POR 500 MM NO RETORNO NO CENTRO DA CORREIA, FOI REALIZADO REPARO DIA 18/05/2023, CAUSADO POR DESPRENDIMENTO DE BORRACHA."
DESCARREGAMENTO,TR-313K-02,TRANSPORTADOR,1,2023-05-19 00:00:00,6,P5 - PREVENTIVA ATÉ 180 DIAS,EMENDA,"CORREIA APRESENTA UM REPARO COM FLEXSOL PELO RETORNO NO FECHAMENTO DA EMENDA, FOI REALIZADO REPARO DIA 14/05/2023."
DESCARREGAMENTO,TR-313K-64,TRANSPORTADOR,1,2023-05-19 00:00:00,3,---,SEM DANO,CORREIA COM LIMITE TÉCNICO PARA TROCA (150 METROS) ENTRE EMENDA 03 PARA 4X.
DESCARREGAMENTO,TR-313K-64,TRANSPORTADOR,2,2023-05-19 00:00:00,10,---,SEM DANO,---
DESCARREGAMENTO,AL-313K-02,ALIMENTADOR,1,2023-05-18 00:00:00,4,---,SEM DANO,CORREIA COM DESGASTE NA REGIÃO DA GUIA LESF.
DESCARREGAMENTO,EP-313K-04,LANÇA,1,2023-05-18 00:00:00,13,P5 - PREVENTIVA ATÉ 180 DIAS,RETORNO,"CORREIA  APRESENTA UM REPARO COM FLEXSOL DE 6 METROS DE COMPRIMENTO POR 500 MM DE LARGURA NO RETORNO DA CORREIA, CAUSADO POR DESPRENDIMENTO DE LONA."
DESCARREGAMENTO,TR-313K-60,TRANSPORTADOR,1,2023-05-18 00:00:00,12,---,SEM DANO,---
DESCARREGAMENTO,TR-313K-61,TRANSPORTADOR,1,2023-05-18 00:00:00,16,---,SEM DANO,---
DESCARREGAMENTO,TR-313K-64,TRANSPORTADOR,1,2023-05-18 00:00:00,3,P5 - PREVENTIVA ATÉ 180 DIAS,AVARIA,CORREIA COM LIMITE TÉCNICO PARA TROCA (150 METROS) ENTRE EMENDA 03 PARA EMENDA 4X.
DESCARREGAMENTO,TR-313K-64,TRANSPORTADOR,2,2023-05-18 00:00:00,10,---,SEM DANO,---
PÁTIO,TR-313K-86,TRANSPORTADOR,1,2023-05-18 00:00:00,16,---,SEM DANO,---
EMBARQUE,CN-321K-01,LANÇA,1,2023-05-17 00:00:00,9,---,SEM DANO,MEDIDA REALIZADA ATRÁS DA EMENDA.
DESCARREGAMENTO,TR-311K-01,TRANSPORTADOR,1,2023-05-17 00:00:00,13,---,SEM DANO,CORREIA INSTALADA COM 2 EMENDAS
EMBARQUE,TR-314K-04,TRANSPORTADOR,1,2023-05-17 00:00:00,3,---,SEM DANO,MEDIÇAÕ REALIZADA PELA EQUIPE DA GPA
EMBARQUE,TR-314K-08,TRANSPORTADOR,1,2023-05-17 00:00:00,2,---,SEM DANO,MEDIÇAÕ REALIZADA PELA EQUIPE DA GPA
EMBARQUE,TR-314K-10,TRANSPORTADOR,1,2023-05-17 00:00:00,3,---,SEM DANO,MEDIÇÃO REALIZADA PELA EQUIPE GPA
EMBARQUE,AL-314K-01,ALIMENTADOR,1,2023-05-16 00:00:00,5,---,SEM DANO,MEDIDA REALIZADA ATRÁS DA EMENDA.
EMBARQUE,AM-314K-01,AMOSTRADOR,1,2023-05-16 00:00:00,5,P4 - PREVENTIVA ATÉ 90 DIAS,EMENDA,"CORREIA FOI TROCADA PELA GPA E FICOU COM ABERTURA NO FECHAMENTO DA EMENDA, E FOI FEITO REPARO COM PREENCHIMENTO DE EMELECHETE."
DESCARREGAMENTO,TR-311K-05,TRANSPORTADOR,1,2023-05-16 00:00:00,11,NORMAL,SEM DANO,---
EMBARQUE,TR-313K-13,TRANSPORTADOR,1,2023-05-16 00:00:00,10,P5 - PREVENTIVA ATÉ 180 DIAS,BOLHA,"EMENDA 2 E 3 APRESENTAM BOLHAS NO RETORNO DA EMENDA ENTRE A LONA E A BORRACHA, BOLHA NÃO É INTERNAMENTE DENTRO DAS EMENDAS."
PÁTIO,TR-313K-81,TRANSPORTADOR,1,2023-05-16 00:00:00,12,---,SEM DANO,---
EMBARQUE,TR-314K-07,TRANSPORTADOR,1,2023-05-16 00:00:00,3,---,SEM DANO,"MEDIDA REALIZADA FORA DA REGIÃO DA EMENDA DEVIDO O NÃO POSICIONAMENTO DA CORREIA, ONDE A MESMA SERIA TROCADA EM MANUTENÇÃO E FOI RETIRADA DE TROCA."
EMBARQUE,TR-3150KP-06,REDLEY,1,2023-05-16 00:00:00,6,---,SEM DANO,MEDIDA REALIZADA ATRÁS DA EMENDA.
EMBARQUE,TR-315K-02,TRANSPORTADOR,1,2023-05-16 00:00:00,12,---,SEM DANO,"MEDIÇÃO REALIZADA ATRÁS DA EMENDA 6, CORREIA FOI TROCADA E ENTROU COM VARIAS AVARIAS, AVARIAS OCASIONADA DURANTE PREPARAÇÃO."
EMBARQUE,TR-315K-02,TRANSPORTADOR,3,2023-05-16 00:00:00,8,---,SEM DANO,MEDIDA REALIZADA ATRÁS DA EMENDA.
EMBARQUE,TR-315K-03,TRANSPORTADOR,1,2023-05-16 00:00:00,9,---,SEM DANO,MEDIDA REALIZADA ATRÁS DA EMENDA.
EMBARQUE,TR-315K-08,TRANSPORTADOR,1,2023-05-16 00:00:00,9,---,SEM DANO,MEDIDA REALIZADA ATRÁS DA EMENDA.
PÁTIO,RP-313K-05,LANÇA,1,2023-05-15 00:00:00,4,P1 - CORRETIVA ATÉ 7 DIAS,EMENDA,"CORREIA POSSUI 02 EMENDAS,ONDE AS MESMAS POSSUEM REPARO"
PÁTIO,RP-313K-06,LANÇA,1,2023-05-15 00:00:00,15,NORMAL,AVARIA,POSSUI MARCAÇÃO SUPERFICIAL  NA REGIÃO DA BORDA  L.D
DESCARREGAMENTO,TR-311K-07,TRANSPORTADOR,1,2023-05-15 00:00:00,7,P4 - PREVENTIVA ATÉ 90 DIAS,BORDA,AVARIA NÃO COMPROMETE A OPERACIONALIDADE.
PÁTIO,TR-313K-03,TRANSPORTADOR,1,2023-05-15 00:00:00,7,---,SEM DANO,---
